Facility Name,Instrument Name,Instrument Category,Workflow,Current Status,Creation Date,Creation Time,Institution Name,Latitude,Longitude,Description ,Tags
MHTP Medical Genomics Facility,RNA 6000 Pico,Agilent Bioanalyser Analysis,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,38.00307035,-97.71737206,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
MHTP Medical Genomics Facility,Project Design,Project Design,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,37.99056559,-97.70690882,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
MHTP Medical Genomics Facility,High Sensitivity DNA,Agilent Bioanalyser Analysis,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,37.97806082,-97.69644558,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
MHTP Medical Genomics Facility,DNA 1000,Agilent Bioanalyser Analysis,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,37.96555606,-97.68598234,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
MHTP Medical Genomics Facility,RNA 6000 Nano,Agilent Bioanalyser Analysis,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,37.9530513,-97.6755191,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
MHTP Medical Genomics Facility,Purification & Electrophoresis (PE),Capillary Sequencing,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,37.94054654,-97.66505585,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
MHTP Medical Genomics Facility,Gene Expression,Microarray Analysis,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,37.92804178,-97.65459261,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
MHTP Medical Genomics Facility,Mycoplasma Detection,Mycoplasma Detection,Service reservation,Inactive,07-05-15,9:58 AM,Monash Health Translation Precinct,37.91553701,-97.64412937,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
MHTP Medical Genomics Facility,Covaris - Facility Tubes,Covaris,Service reservation,Inactive,28-10-14,3:51 PM,Monash Health Translation Precinct,37.90303225,-97.63366613,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
MHTP Medical Genomics Facility,Small RNA,Agilent Bioanalyser Analysis,Service reservation,Inactive,24-10-13,8:19 AM,Monash Health Translation Precinct,37.89052749,-97.62320289,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
MHTP Medical Genomics Facility,Covaris - Own Tubes,Covaris,Service reservation,Inactive,24-10-13,8:19 AM,Monash Health Translation Precinct,37.87802273,-97.61273965,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Dicing,MNRF Service Requests,Service reservation,Active,05-03-14,7:06 AM,RMIT University,37.86551796,-97.60227641,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Aqua R,MNRF Sample Processing,Service reservation,Invisible on cal.,29-10-15,4:51 PM,RMIT University,37.8530132,-97.59181317,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
